,Unnamed: 0,unix,low,high,open,close,volume,date,vol_fiat
45,33.0,1619913600,0.6046,0.6583,0.6575,0.6355,17965090.2,2021-05-02,11416814.8221
46,34.0,1619827200,0.6348,0.69,0.6694,0.6583,30878889.5,2021-05-01,20327572.95785
47,35.0,1619740800,0.6395,0.7498,0.6731,0.6689,67236686.6,2021-04-30,44974619.66674
48,36.0,1619654400,0.5548,0.6906,0.5746,0.6731,53381485.7,2021-04-29,35931078.024670005
49,37.0,1619568000,0.55,0.6596,0.6276,0.5739,36043434.8,2021-04-28,20685327.23172
50,38.0,1619481600,0.507,0.6352,0.5094,0.6276,34239745.3,2021-04-27,21488864.15028
51,39.0,1619395200,0.438,0.5485,0.4425,0.5094,27355918.4,2021-04-26,13935104.832959998
52,40.0,1619308800,0.4152,0.4797,0.4504,0.4418,14716897.9,2021-04-25,6501925.49222
53,41.0,1619222400,0.4423,0.49,0.49,0.4501,14844750.0,2021-04-24,6681621.975
54,42.0,1619136000,0.4059,0.5183,0.5061,0.49,36201335.5,2021-04-23,17738654.395
55,43.0,1619049600,0.4885,0.605,0.547,0.5064,23447218.8,2021-04-22,11873671.60032
56,44.0,1618963200,0.542,0.6097,0.5747,0.5468,20147964.8,2021-04-21,11016907.15264
57,45.0,1618876800,0.5083,0.5895,0.57,0.5739,24704627.1,2021-04-20,14177985.49269
58,46.0,1618790400,0.5558,0.6765,0.6594,0.5688,20191737.1,2021-04-19,11485060.06248
59,47.0,1618704000,0.4789,0.798,0.7889,0.6592,58022365.9,2021-04-18,38248343.60128
60,48.0,1618617600,0.7064,0.8425,0.7064,0.7877,39249960.2,2021-04-17,30917193.64954
61,49.0,1618531200,0.6623,0.7383,0.7079,0.7064,24801715.1,2021-04-16,17519931.54664
62,50.0,1618444800,0.6697,0.725,0.6822,0.7058,15391727.4,2021-04-15,10863481.19892
63,51.0,1618358400,0.6269,0.7375,0.694,0.6829,21779576.2,2021-04-14,14873272.586979998
64,52.0,1618272000,0.6722,0.7288,0.679,0.6947,15543636.5,2021-04-13,10798164.27655
65,53.0,1618185600,0.6558,0.712,0.6962,0.6787,11087226.2,2021-04-12,7524900.421939999
66,54.0,1618099200,0.6836,0.733,0.7068,0.6963,11446470.0,2021-04-11,7970177.061000001
67,55.0,1618012800,0.6638,0.75,0.68,0.7062,22410924.4,2021-04-10,15826594.81128
68,56.0,1617926400,0.6586,0.7025,0.6673,0.6803,19000916.6,2021-04-09,12926323.562980002
69,57.0,1617840000,0.626,0.6812,0.6275,0.6671,15397179.2,2021-04-08,10271458.24432
70,58.0,1617753600,0.6014,0.7167,0.7075,0.6269,20657441.8,2021-04-07,12950150.26442
71,59.0,1617667200,0.6756,0.742,0.7273,0.705,16656059.4,2021-04-06,11742521.877
72,60.0,1617580800,0.693,0.77,0.7054,0.7272,27115958.0,2021-04-05,19718724.6576
73,61.0,1617494400,0.6648,0.7278,0.6738,0.7054,13312504.3,2021-04-04,9390640.53322
74,62.0,1617408000,0.6673,0.759,0.7491,0.6738,25143642.9,2021-04-03,16941786.586019997
75,63.0,1617321600,0.7249,0.8207,0.8174,0.7491,32780288.4,2021-04-02,24555714.04044
76,64.0,1617235200,0.7185,0.8269,0.7517,0.8164,44283904.4,2021-04-01,36153379.55216
77,65.0,1617148800,0.7168,0.82,0.8028,0.7514,33325158.5,2021-03-31,25040524.0969
78,66.0,1617062400,0.7565,0.8617,0.8385,0.8013,74344424.5,2021-03-30,59572187.35185
79,67.0,1616976000,0.6691,1.072,0.7354,0.8382,165378400.8,2021-03-29,138620175.55056
80,68.0,1616889600,0.5826,0.7423,0.5908,0.7359,44403983.0,2021-03-28,32676891.0897
81,69.0,1616803200,0.5715,0.6448,0.5821,0.5911,28088566.6,2021-03-27,16603151.71726
82,70.0,1616716800,0.5161,0.6079,0.517,0.5816,29448632.8,2021-03-26,17127324.83648
83,71.0,1616630400,0.48,0.6055,0.5763,0.5167,38495529.1,2021-03-25,19890639.885970004
84,72.0,1616544000,0.5601,0.6994,0.6565,0.5776,27379767.0,2021-03-24,15814553.4192
85,73.0,1616457600,0.64,0.7445,0.6934,0.6566,34202610.4,2021-03-23,22457433.98864
86,74.0,1616371200,0.6301,0.7587,0.6599,0.6943,46397806.8,2021-03-22,32213997.26124
87,75.0,1616284800,0.64,0.6824,0.682,0.661,24185620.6,2021-03-21,15986695.2166
88,76.0,1616198400,0.674,0.725,0.6933,0.6841,20615470.6,2021-03-20,14103043.437460002
89,77.0,1616112000,0.68,0.7318,0.6919,0.6946,22101692.3,2021-03-19,15351835.47158
90,78.0,1616025600,0.6805,0.7547,0.7264,0.6924,37580347.6,2021-03-18,26020632.67824
91,79.0,1615939200,0.686,0.7649,0.6992,0.7264,39671555.7,2021-03-17,28817418.06048
92,80.0,1615852800,0.6825,0.7746,0.7451,0.7,30301826.9,2021-03-16,21211278.83
93,81.0,1615766400,0.72,0.8642,0.815,0.7445,35292098.2,2021-03-15,26274967.109900005
94,82.0,1615680000,0.751,0.878,0.8273,0.815,53958417.4,2021-03-14,43976110.181
95,83.0,1615593600,0.805,0.9955,0.8807,0.829,88385936.8,2021-03-13,73271941.6072
96,84.0,1615507200,0.792,1.3777,0.7921,0.8823,213182834.7,2021-03-12,188091215.05581
97,85.0,1615420800,0.6243,0.94,0.7015,0.792,67158926.0,2021-03-11,53189869.392000005
